IDS,COUNTY_NAME,LONGITUDE,LATITUDE,SURFELV,WELL_TYPE,LOG_TYPE,TOP_JTOWN,THICK_JTOWN,TOP_COLCH,THICK_COLCH,TOP_SEELY,THICK_SEELY,TOP_DEKOVEN,THICK_DEKOVEN,TOP_LWRDEK,THICK_LWRDEK,TOP_DAVIS,THICK_DAVIS
10100576000C,LAWRENCE,-87.6074,38.688692,415,Oil and Gas Test,Electric Log,10,,-265,,,,,,,,,
10100580000C,LAWRENCE,-87.59793,38.715027,416,Oil and Gas Test,Electric Log,-20,5,-306,,-320,6,,,,,,
10100582000C,LAWRENCE,-87.623836,38.707237,412,Oil and Gas Test,Electric Log,0,,-284,,-308,2,,,,,,
10100584000C,LAWRENCE,-87.585938,38.731741,424,Oil and Gas Test,Electric Log,63,,-196,,,,,,,,,
10100585000C,LAWRENCE,-87.585875,38.71851,420,Oil and Gas Test,Electric Log,28,4.5,,,,,,,,,,
10100586000C,LAWRENCE,-87.611668,38.731685,418,Oil and Gas Test,Electric Log,29,6,,,,,,,,,,
10100590000C,LAWRENCE,-87.620332,38.739176,416,Oil and Gas Test,Electric Log,26,5,-232,,,,,,,,,
10100591000C,LAWRENCE,-87.625938,38.783774,424,Oil and Gas Test,Electric Log,30,3.5,-238,,-250,4.5,,,,,,
10100592000C,LAWRENCE,-87.683544,38.766929,443,Oil and Gas Test,Electric Log,-50,3,-317,,-331,5,,,,,,
10100593000C,LAWRENCE,-87.643311,38.79884,487,Oil and Gas Test,Electric Log,31,3.5,-221,,-238,4.5,,,,,,
10100596000C,LAWRENCE,-87.659723,38.821166,451,Oil and Gas Test,Electric Log,31,,-239,,-249,4,,,,,,
10100597000C,LAWRENCE,-87.648054,38.800713,484,Oil and Gas Test,Electric Log,16,3,-229,,-242,4,,,,,,
10100598000C,LAWRENCE,-87.600472,38.807985,500,Oil and Gas Test,Electric Log,73,3,-186,,-207,4,,,,,,
10100600000C,LAWRENCE,-87.563547,38.676853,415,Oil and Gas Test,Electric Log,19,,-265,,-290,6.5,,,,,,
10100601000C,LAWRENCE,-87.55912,38.694408,416,Oil and Gas Test,Electric Log,-11,5,-303,,,,,,,,,
10100603000C,LAWRENCE,-87.512082,38.741812,416,Oil and Gas Test,Electric Log,81,5,-182,,-194,2,,,,,,
10100604000C,LAWRENCE,-87.549237,38.739673,421,Oil and Gas Test,Electric Log,80,5,-186,,,,,,,,,
10100605000C,LAWRENCE,-87.555996,38.761452,418,Oil and Gas Test,Electric Log,112,4,-152,,-163,4.5,,,,,,
10100606000C,LAWRENCE,-87.551546,38.748802,417,Oil and Gas Test,Electric Log,101,,-155,,,,,,,,,
10100607000C,LAWRENCE,-87.553718,38.757838,420,Oil and Gas Test,Electric Log,88,4,-179,,-193,3,,,,,,
10100611000C,LAWRENCE,-87.584056,38.828378,449,Oil and Gas Test,Electric Log,78,2.5,-191,,-201,3,,,,,,
10100613000C,LAWRENCE,-87.619482,38.845384,550,Oil and Gas Test,Electric Log,77,3,-179,,-194,,,,,,,
10100615000C,LAWRENCE,-87.609987,38.830297,483,Oil and Gas Test,Electric Log,37,2.5,-219,,-238,4.5,,,,,,
10100617000C,LAWRENCE,-87.685721,38.845154,462,Oil and Gas Test,Electric Log,,,-288,,-316,,,,,,,
10100618000C,LAWRENCE,-87.748959,38.84875,487,Oil and Gas Test,Electric Log,-46,3,-321,,-337,6,,,,,,
10100619000C,LAWRENCE,-87.755917,38.826497,493,Oil and Gas Test,Electric Log,-75,4,-347,,,,,,,,,
10100622000C,LAWRENCE,-87.817636,38.841473,437,Oil and Gas Test,Electric Log,-30,3,-288,,-308,4,,,,,,
10100624000C,LAWRENCE,-87.850496,38.835938,448,Oil and Gas Test,Electric Log,-246,,-517,,-532,6,,,,,,
10100625000C,LAWRENCE,-87.812072,38.822111,432,Oil and Gas Test,Electric Log,-6,,-268,,-298,3,,,,,,
10100626000C,LAWRENCE,-87.777062,38.846133,431,Oil and Gas Test,Electric Log,-60,4,-315,,-339,3,,,,,,
10100629000C,LAWRENCE,-87.556618,38.817979,427.1,Coal Test,Other Core Study,49.6,4,,,,,,,,,,
10100630000C,LAWRENCE,-87.524225,38.788449,424.9,Oil and Gas Test,Drillers Log,46.4,3.5,,,,,,,,,,
10100631000C,LAWRENCE,-87.556315,38.787215,423.5,Coal Test,Other Core Study,96.5,4,,,,,,,,,,
10100632000C,LAWRENCE,-87.557424,38.777111,418.6,Oil and Gas Test,Drillers Log,107.6,1,,,,,,,,,,
10100633000C,LAWRENCE,-87.566133,38.755072,426,Coal Test,Drillers Log,126,5,,,,,,,,,,
10100634000C,LAWRENCE,-87.583379,38.790885,429,Coal Test,Drillers Log,114,4,,,,,,,,,,
10100635000C,LAWRENCE,-87.57502,38.769788,428,Coal Test,Drillers Log,137,5,,,,,,,,,,
10100636000C,LAWRENCE,-87.593151,38.762673,428.2,Coal Test,Drillers Log,75,3.5,,,,,,,,,,
10100637000C,LAWRENCE,-87.746391,38.630055,433,Oil and Gas Test,Electric Log,-175,,-459,,-482,4.5,,,,,,
10100643000C,LAWRENCE,-87.720911,38.602164,418,Oil and Gas Test,Electric Log,-34,,-307,,-343,,,,,,,
10100672000C,LAWRENCE,-87.746521,38.616883,431,Oil and Gas Test,Electric Log,-184,4.5,-469,,-494,4.5,,,,,,
10100673000C,LAWRENCE,-87.678498,38.578329,418,Oil and Gas Test,Electric Log,,,-331,,-342,5,,,,,,
10100678000C,LAWRENCE,-87.812864,38.835881,440,Oil and Gas Test,Electric Log,-17,,-270,,-288,5,,,,,,
10100683000C,LAWRENCE,-87.797643,38.81624,437,Oil and Gas Test,Electric Log,-46,,-318,,-337,2,,,,,,
10100685000C,LAWRENCE,-87.793532,38.847063,432,Oil and Gas Test,Electric Log,-22,4,-298,,-311,4.5,,,,,,
10100691000C,LAWRENCE,-87.657338,38.589398,443,Oil and Gas Test,Electric Log,,,-282,,-300,5,,,,,,
10100693000C,LAWRENCE,-87.728006,38.682649,488,Oil and Gas Test,Electric Log,12,4,-262,,-287,3,,,,,,
10100694000C,LAWRENCE,-87.78849,38.814534,434,Oil and Gas Test,Electric Log,-95,,-363,,,,,,,,,
10100696000C,LAWRENCE,-87.832257,38.607348,502,Oil and Gas Test,Electric Log,,,-484,,-548,,,,,,,
10100697000C,LAWRENCE,-87.744536,38.584002,424,Oil and Gas Test,Electric Log,-98,,-376,,-406,3.5,,,,,,
10100698000C,LAWRENCE,-87.675763,38.602464,446,Oil and Gas Test,Electric Log,19,,-264,,-318,4.5,,,,,,
10100701000C,LAWRENCE,-87.645656,38.824855,442,Oil and Gas Test,Electric Log,8,,-252,,-279,4,,,,,,
10100705000C,LAWRENCE,-87.617089,38.820974,516,Oil and Gas Test,Electric Log,14,,-242,,-250,4.5,,,,,,
10100716000C,LAWRENCE,-87.723704,38.591159,448,Oil and Gas Test,Electric Log,-40,,-312,,-339,7,,,,,,
10100726000C,LAWRENCE,-87.675259,38.673025,463,Oil and Gas Test,Electric Log,4,4,-277,,-297,3.5,,,,,,
10100729000C,LAWRENCE,-87.759003,38.70802,442,Oil and Gas Test,Electric Log,-25,,-278,,-288,2.5,,,,,,
10100733000C,LAWRENCE,-87.788771,38.696849,501,Oil and Gas Test,Electric Log,-74,,-341,,-353,2,,,,,,
10100740000C,LAWRENCE,-87.659471,38.604211,448,Oil and Gas Test,Electric Log,28,,-246,,-305,,,,,,,
10100742000C,LAWRENCE,-87.772483,38.586168,428,Oil and Gas Test,Electric Log,,,-547,,-586,3,,,,,,
10100757000C,LAWRENCE,-87.767884,38.781743,433,Oil and Gas Test,Electric Log,-54,,-297,,,,,,,,,
10100766000C,LAWRENCE,-87.877146,38.583801,454,Oil and Gas Test,Electric Log,,,-580,,-643,4,,,,,,
10100777000C,LAWRENCE,-87.679934,38.617195,412,Oil and Gas Test,Electric Log,16,,-268,,-281,,,,,,,
10100797000C,LAWRENCE,-87.819956,38.835918,433,Oil and Gas Test,Electric Log,-28,,-282,,-298,4,,,,,,
10100809000C,LAWRENCE,-87.760063,38.702298,442,Oil and Gas Test,Electric Log,-17,,-273,,-285,2.5,,,,,,
10100832000C,LAWRENCE,-87.809554,38.773221,435,Oil and Gas Test,Electric Log,26,,-215,,,,,,,,,
10100853000C,LAWRENCE,-87.754067,38.709119,459,Oil and Gas Test,Electric Log,-55,,-321,,-338,4,,,,,,
10100856000C,LAWRENCE,-87.572575,38.779835,433,Oil and Gas Test,Electric Log,145,,-111,,-123,2.5,,,,,,
10100870000C,LAWRENCE,-87.579448,38.835863,490,Oil and Gas Test,Electric Log,,,-187,,-195,4,,,,,,
10100871000C,LAWRENCE,-87.574806,38.837147,469,Oil and Gas Test,Electric Log,,,-186,,-198,,,,,,,
10100883000C,LAWRENCE,-87.772531,38.647491,469,Oil and Gas Test,Electric Log,-118,,-391,,,,,,,,,
10100952000C,LAWRENCE,-87.614679,38.806171,454,Oil and Gas Test,Electric Log,67,4,-188,,-196,4.5,,,,,,
10101034000C,LAWRENCE,-87.690781,38.618456,451,Oil and Gas Test,Electric Log,14,,-269,,-282,,,,,,,
10101079000C,LAWRENCE,-87.812043,38.748287,466,Oil and Gas Test,Electric Log,-62,,-349,,-379,2,,,,,,
10101087000C,LAWRENCE,-87.652499,38.617156,428,Oil and Gas Test,Electric Log,27,,-259,,-288,5.5,,,,,,
10101111000C,LAWRENCE,-87.758338,38.600524,451,Oil and Gas Test,Electric Log,-207,,-488,,-521,4.5,,,,,,
10101122000C,LAWRENCE,-87.584058,38.813489,428,Oil and Gas Test,Electric Log,54,3.5,-196,,-209,3.5,,,,,,
10101126000C,LAWRENCE,-87.788718,38.704205,488,Oil and Gas Test,Electric Log,-47,,-312,,-329,4.5,,,,,,
10101138000C,LAWRENCE,-87.802642,38.739016,505,Oil and Gas Test,Electric Log,-72,3,-328,,-357,4.5,,,,,,
10101161000C,LAWRENCE,-87.654812,38.620804,457,Oil and Gas Test,Electric Log,38,,-249,,-266,4,,,,,,
10101164000C,LAWRENCE,-87.631374,38.8081,454,Oil and Gas Test,Electric Log,55,4,-204,,-213,4,,,,,,
10101209000C,LAWRENCE,-87.774433,38.670167,491,Oil and Gas Test,Electric Log,-86,,-332,,,,,,,,,
10101210000C,LAWRENCE,-87.690272,38.747865,419,Oil and Gas Test,Electric Log,-59,,-323,,-332,,,,,,,
10101256000C,LAWRENCE,-87.81994,38.826753,436,Oil and Gas Test,Electric Log,-21,,-271,,-294,,,,,,,
10101271000C,LAWRENCE,-87.758103,38.630022,473,Oil and Gas Test,Electric Log,-163,,-461,,-498,6,,,,,,
10101274000C,LAWRENCE,-87.663411,38.697966,416,Oil and Gas Test,Electric Log,2,,-274,,-298,3,,,,,,
10101334000C,LAWRENCE,-87.733004,38.576636,430,Oil and Gas Test,Electric Log,-76,,-372,,-401,3,,,,,,
10101337000C,LAWRENCE,-87.737473,38.658715,511,Oil and Gas Test,Electric Log,-20,,-295,,-324,3,,,,,,
10101339000C,LAWRENCE,-87.818026,38.782315,436,Oil and Gas Test,Electric Log,-45,3.5,-303,,,,,,,,,
10101341000C,LAWRENCE,-87.697536,38.638183,445,Oil and Gas Test,Electric Log,12,,-268,,-278,6,,,,,,
10101355000C,LAWRENCE,-87.713877,38.605814,430,Oil and Gas Test,Electric Log,-27,3,-310,,-338,4,,,,,,
10101380000C,LAWRENCE,-87.709073,38.629758,467,Oil and Gas Test,Electric Log,25,,-251,,-275,5,,,,,,
10101387000C,LAWRENCE,-87.758797,38.571361,447,Oil and Gas Test,Electric Log,,,-428,,-458,2.5,,,,,,
10101390000C,LAWRENCE,-87.791604,38.643701,433,Oil and Gas Test,Electric Log,-152,,-437,,,,,,,,,
10101432000C,LAWRENCE,-87.699463,38.722845,444,Oil and Gas Test,Electric Log,-7,4,-293,,-313,2.5,,,,,,
10101435000C,LAWRENCE,-87.795294,38.804976,441,Oil and Gas Test,Electric Log,18,,-271,,-299,3,,,,,,
10101436000C,LAWRENCE,-87.783968,38.797892,436,Oil and Gas Test,Electric Log,-19,3.5,-301,,,,,,,,,
10101474000C,LAWRENCE,-87.695772,38.569208,400,Oil and Gas Test,Electric Log,-75,3,-370,,-394,3,,,,,,
10101475000C,LAWRENCE,-87.725649,38.671664,467,Oil and Gas Test,Electric Log,31,4,-233,,-263,4,,,,,,
10101502000C,LAWRENCE,-87.769439,38.705802,450,Oil and Gas Test,Electric Log,7,,-245,,-257,3,,,,,,
10101506000C,LAWRENCE,-87.657262,38.64041,427,Oil and Gas Test,Electric Log,24,4,-273,,-291,3,,,,,,
10101512000C,LAWRENCE,-87.896464,38.672114,527,Oil and Gas Test,Electric Log,,,-703,,,,,,,,,
10101526000C,LAWRENCE,-87.808251,38.784114,426,Oil and Gas Test,Electric Log,20,4,-244,,-281,4,,,,,,
10101533000C,LAWRENCE,-87.659567,38.593153,429,Oil and Gas Test,Electric Log,,,-286,,-305,4.5,,,,,,
10101536000C,LAWRENCE,-87.824196,38.80641,437,Oil and Gas Test,Electric Log,-70,4.5,-321,,-360,4,,,,,,
10101546000C,LAWRENCE,-87.640916,38.640378,407,Oil and Gas Test,Electric Log,9,,-288,,-312,4,,,,,,
10101564000C,LAWRENCE,-87.647279,38.653586,408,Oil and Gas Test,Electric Log,-13,,-301,,-325,3,,,,,,
10101567000C,LAWRENCE,-87.728116,38.79689,424,Oil and Gas Test,Electric Log,-88,3,-371,,-394,4.5,,,,,,
10101577000C,LAWRENCE,-87.824242,38.800882,452,Oil and Gas Test,Electric Log,-50,4,-301,,,,,,,,,
10101597000C,LAWRENCE,-87.648322,38.578921,409,Oil and Gas Test,Electric Log,,,-299,,-313,3,,,,,,
10101598000C,LAWRENCE,-87.66108,38.57826,427,Oil and Gas Test,Electric Log,,,-293,,-312,4,,,,,,
10101601000C,LAWRENCE,-87.723181,38.609492,432,Oil and Gas Test,Electric Log,-22,,-308,,-332,3.5,,,,,,
10101602000C,LAWRENCE,-87.898539,38.703435,513,Oil and Gas Test,Electric Log,,,-682,,,,,,,,,
10101604000C,LAWRENCE,-87.639125,38.649893,408,Oil and Gas Test,Electric Log,-9,,-302,,-306,3.5,,,,,,
10101630000C,LAWRENCE,-87.642072,38.63845,408,Oil and Gas Test,Electric Log,7,,-294,,-314,4,,,,,,
10101652000C,LAWRENCE,-87.906328,38.607649,525,Oil and Gas Test,Electric Log,,,-711,,-775,3,,,,,,
10101658000C,LAWRENCE,-87.664306,38.620649,461,Oil and Gas Test,Electric Log,31,,-262,,-285,4,,,,,,
10101662000C,LAWRENCE,-87.817251,38.791664,462,Oil and Gas Test,Electric Log,-16,,-268,,-306,2,,,,,,
10101697000C,LAWRENCE,-87.82451,38.822904,435,Oil and Gas Test,Electric Log,-46,4,-309,,-322,,,,,,,
10101709000C,LAWRENCE,-87.811886,38.779597,427,Oil and Gas Test,Electric Log,-12,4,-270,,-304,4,,,,,,
10101715000C,LAWRENCE,-87.602826,38.811693,528,Oil and Gas Test,Electric Log,72,4,-184,,-200,5,,,,,,
10101725000C,LAWRENCE,-87.749053,38.673296,494,Oil and Gas Test,Electric Log,-61,,-326,,,,,,,,,
10101735000C,LAWRENCE,-87.711538,38.710523,437,Oil and Gas Test,Electric Log,-9,,-280,,-305,3,,,,,,
10101769000C,LAWRENCE,-87.772149,38.711296,466,Oil and Gas Test,Electric Log,21,,-237,,-257,3.5,,,,,,
10101773000C,LAWRENCE,-87.723317,38.677571,465,Oil and Gas Test,Electric Log,36,,-225,,-245,,,,,,,
10101777000C,LAWRENCE,-87.612255,38.804289,472,Oil and Gas Test,Electric Log,66,4,-188,,-198,4,,,,,,
10101791000C,LAWRENCE,-87.816751,38.770489,430,Oil and Gas Test,Electric Log,-38,,-285,,,,,,,,,
10101799000C,LAWRENCE,-87.683825,38.628445,461,Oil and Gas Test,Electric Log,25,4.5,-269,,-279,2,,,,,,
10101853000C,LAWRENCE,-87.673727,38.626312,415,Oil and Gas Test,Electric Log,38,,-255,,-275,3.5,,,,,,
10101890000C,LAWRENCE,-87.820828,38.789744,483,Oil and Gas Test,Electric Log,-48,3.5,-293,,-332,1.5,,,,,,
10101926000C,LAWRENCE,-87.809374,38.786855,426,Oil and Gas Test,Electric Log,10,4,-274,,-297,,,,,,,
10101941000C,LAWRENCE,-87.622372,38.632215,408,Oil and Gas Test,Electric Log,7,,-287,,-311,5,,,,,,
10101967000C,LAWRENCE,-87.678322,38.636306,429,Oil and Gas Test,Electric Log,28,,-266,,-283,4.5,,,,,,
10102033000C,LAWRENCE,-87.805913,38.782301,438,Oil and Gas Test,Electric Log,55,,-212,,-240,2.5,,,,,,
10102074000C,LAWRENCE,-87.710654,38.656241,464,Oil and Gas Test,Electric Log,31,,-236,,-256,2.5,,,,,,
10102124000C,LAWRENCE,-87.789107,38.726149,515,Oil and Gas Test,Electric Log,-25,,-287,,-304,3.5,,,,,,
10102135000C,LAWRENCE,-87.865809,38.690475,514,Oil and Gas Test,Electric Log,-322,3.5,-588,,-625,4,,,,,,
10102181000C,LAWRENCE,-87.720192,38.575708,428,Oil and Gas Test,Electric Log,,,-320,,-352,2.5,,,,,,
10102201000C,LAWRENCE,-87.6711,38.598787,426,Oil and Gas Test,Electric Log,,,-280,,-326,4,,,,,,
10102202000C,LAWRENCE,-87.678343,38.633572,423,Oil and Gas Test,Electric Log,24,,-267,,-284,4,,,,,,
10102228000C,LAWRENCE,-87.798963,38.727136,509,Oil and Gas Test,Electric Log,-65,,-333,,-351,4.5,,,,,,
10102249000C,LAWRENCE,-87.661249,38.712931,425,Oil and Gas Test,Electric Log,1,5,-260,,,,,,,,,
10102250000C,LAWRENCE,-87.71389,38.716084,475,Oil and Gas Test,Electric Log,-8,,-265,,-287,4,,,,,,
10102266000C,LAWRENCE,-87.702377,38.666377,507,Oil and Gas Test,Electric Log,-8,,-276,,-302,3.5,,,,,,
10102278000C,LAWRENCE,-87.697673,38.682877,467,Oil and Gas Test,Electric Log,13,,-255,,-311,2,,,,,,
10102282000C,LAWRENCE,-87.617,38.591441,406,Oil and Gas Test,Electric Log,34,,-254,,-274,2.5,,,,,,
10102319000C,LAWRENCE,-87.674992,38.701725,415,Oil and Gas Test,Electric Log,20,4.5,-243,,,,,,,,,
10102329000C,LAWRENCE,-87.697602,38.718229,444,Oil and Gas Test,Electric Log,4,,-302,,-322,2.5,,,,,,
10102353000C,LAWRENCE,-87.677333,38.703606,416,Oil and Gas Test,Electric Log,26,,-233,,,,,,,,,
10102396000C,LAWRENCE,-87.838783,38.631291,517,Oil and Gas Test,Electric Log,-229,,-520,,-548,2,,,,,,
10102399000C,LAWRENCE,-87.636346,38.611142,407,Oil and Gas Test,Electric Log,19,3,-268,,-295,4,,,,,,
10102400000C,LAWRENCE,-87.626688,38.595257,408,Oil and Gas Test,Electric Log,,,-277,,-302,4.5,,,,,,
10102409000C,LAWRENCE,-87.819389,38.702861,495,Oil and Gas Test,Electric Log,,,-385,,-402,4,,,,,,
10102410000C,LAWRENCE,-87.810016,38.697197,495,Oil and Gas Test,Electric Log,-111,,-385,,-403,4.5,,,,,,
10102411000C,LAWRENCE,-87.841772,38.679547,525,Oil and Gas Test,Electric Log,-216,,-504,,-535,,,,,,,
10102413000C,LAWRENCE,-87.689769,38.703461,436,Oil and Gas Test,Electric Log,16,,-254,,,,,,,,,
10102414000C,LAWRENCE,-87.554039,38.677898,414,Oil and Gas Test,Electric Log,,,-239,,-274,6.5,,,,,,
10102417000C,LAWRENCE,-87.61447,38.673935,408,Oil and Gas Test,Electric Log,-8,,-288,,-311,3,,,,,,
10102418000C,LAWRENCE,-87.590771,38.684965,413,Oil and Gas Test,Electric Log,10,,-265,,,,,,,,,
10102420000C,LAWRENCE,-87.847779,38.804605,457,Oil and Gas Test,Electric Log,-181,3.5,-429,,,,,,,,,
10102434000C,LAWRENCE,-87.795391,38.788581,432,Oil and Gas Test,Electric Log,74,,,,,,,,,,,
10102435000C,LAWRENCE,-87.71874,38.762129,426,Oil and Gas Test,Electric Log,-48,,,,,,,,,,,
10102449000C,LAWRENCE,-87.664403,38.836101,436,Oil and Gas Test,Electric Log,11,2,-244,,-272,4.5,,,,,,
10102451000C,LAWRENCE,-87.624536,38.614999,409,Oil and Gas Test,Electric Log,27,2.5,-268,,-290,4.5,,,,,,
10102453000C,LAWRENCE,-87.769979,38.824239,438,Oil and Gas Test,Electric Log,-79,,-351,,-369,,,,,,,
10102456000C,LAWRENCE,-87.805602,38.848038,441,Oil and Gas Test,Electric Log,-33,,-288,,-298,3.5,,,,,,
10102465000C,LAWRENCE,-87.700015,38.675488,509,Oil and Gas Test,Electric Log,9,3.5,-248,,-291,3,,,,,,
10102519000C,LAWRENCE,-87.707115,38.660867,526,Oil and Gas Test,Electric Log,21,4,-244,,,,,,,,,
10102541000C,LAWRENCE,-87.711151,38.569831,408,Oil and Gas Test,Electric Log,-56,2,-347,,-367,4,,,,,,
10102556000C,LAWRENCE,-87.682709,38.652581,444,Oil and Gas Test,Electric Log,11,3,-266,,-278,3,,,,,,
10102598000C,LAWRENCE,-87.69301,38.679196,501,Oil and Gas Test,Electric Log,2,,-264,,-299,,,,,,,
10102627000C,LAWRENCE,-87.68209,38.65533,457,Oil and Gas Test,Electric Log,16,4.5,-259,,-278,3,,,,,,
10102655000C,LAWRENCE,-87.711563,38.721737,447,Oil and Gas Test,Electric Log,-16,,-270,,-291,2.5,,,,,,
10102736000C,LAWRENCE,-87.805056,38.71745,484,Oil and Gas Test,Electric Log,-103,,-376,,-386,3.5,,,,,,
10102761000C,LAWRENCE,-87.664347,38.634326,421,Oil and Gas Test,Electric Log,41,,-249,,-267,4.5,,,,,,
10102851000C,LAWRENCE,-87.688514,38.615532,439,Oil and Gas Test,Electric Log,22,,-261,,-285,3.5,,,,,,
10102874000C,LAWRENCE,-87.750105,38.68523,482,Oil and Gas Test,Electric Log,-9,,-261,,,,,,,,,
10102903000C,LAWRENCE,-87.710465,38.670771,466,Oil and Gas Test,Electric Log,11,,-244,,-277,3,,,,,,
10102908000C,LAWRENCE,-87.679766,38.664558,452,Oil and Gas Test,Electric Log,0,4,-273,,-298,2,,,,,,
10102954000C,LAWRENCE,-87.790776,38.79958,440,Oil and Gas Test,Electric Log,36,,-260,,-295,4,,,,,,
10102961000C,LAWRENCE,-87.762772,38.724691,475,Oil and Gas Test,Electric Log,59,,-191,,-211,4.5,,,,,,
10102987000C,LAWRENCE,-87.711555,38.723606,440,Oil and Gas Test,Electric Log,-16,3,-274,,-296,,,,,,,
10103030000C,LAWRENCE,-87.669074,38.630265,409,Oil and Gas Test,Electric Log,34,,-258,,-278,3,,,,,,
10103045000C,LAWRENCE,-87.666452,38.598774,420,Oil and Gas Test,Electric Log,-3,,-306,,-327,4,,,,,,
10103050000C,LAWRENCE,-87.678273,38.589481,412,Oil and Gas Test,Electric Log,-34,,-328,,-342,3.5,,,,,,
10103051000C,LAWRENCE,-87.673489,38.595072,417,Oil and Gas Test,Electric Log,-20,,-316,,-341,4.5,,,,,,
10103052000C,LAWRENCE,-87.673725,38.585729,412,Oil and Gas Test,Electric Log,-32,,-338,,-351,3,,,,,,
10103147000C,LAWRENCE,-87.776547,38.637964,455,Oil and Gas Test,Electric Log,-117,2,,,,,,,,,,
10103150000C,LAWRENCE,-87.767319,38.637967,456,Oil and Gas Test,Electric Log,-153,,-449,,-476,3,,,,,,
10103157000C,LAWRENCE,-87.779344,38.613391,427,Oil and Gas Test,Electric Log,-164,,-442,,-494,4,,,,,,
10103161000C,LAWRENCE,-87.776642,38.624427,426,Oil and Gas Test,Electric Log,-164,,-442,,-498,4,,,,,,
10103225000C,LAWRENCE,-87.69541,38.611313,450,Oil and Gas Test,Electric Log,25,,-265,,-290,3,,,,,,
10103243000C,LAWRENCE,-87.774598,38.609678,426,Oil and Gas Test,Electric Log,-180,,-454,,-482,4,,,,,,
10103250000C,LAWRENCE,-87.789421,38.604677,463,Oil and Gas Test,Electric Log,,,-416,,-437,,,,,,,
10103251000C,LAWRENCE,-87.779275,38.607915,441,Oil and Gas Test,Electric Log,-163,,-449,,-477,4,,,,,,
10103268000C,LAWRENCE,-87.753814,38.58768,444,Oil and Gas Test,Electric Log,-134,,-418,,-450,3,,,,,,
10103326000C,LAWRENCE,-87.721419,38.572908,425,Oil and Gas Test,Electric Log,-58,,-319,,-351,3,,,,,,
10103373000C,LAWRENCE,-87.72381,38.571105,427,Oil and Gas Test,Electric Log,-52,,-341,,-371,2.5,,,,,,
10103383000C,LAWRENCE,-87.732918,38.580269,425,Oil and Gas Test,Electric Log,-61,,-348,,-375,2.5,,,,,,
10103391000C,LAWRENCE,-87.749235,38.582207,415,Oil and Gas Test,Electric Log,-126,,-405,,-428,3.5,,,,,,
10103410000C,LAWRENCE,-87.80621,38.621685,450,Oil and Gas Test,Electric Log,,,-470,,,,,,,,,
10103424000C,LAWRENCE,-87.801438,38.627118,462,Oil and Gas Test,Electric Log,-126,,,,,,,,,,,
10103432000C,LAWRENCE,-87.808955,38.601529,458,Oil and Gas Test,Electric Log,-239,,-508,,-551,2.5,,,,,,
10103450000C,LAWRENCE,-87.858353,38.585518,484,Oil and Gas Test,Electric Log,,,-534,,-586,,,,,,,
10103451000C,LAWRENCE,-87.804455,38.594126,457,Oil and Gas Test,Electric Log,,,-500,,-510,4,,,,,,
10103456000C,LAWRENCE,-87.861006,38.570805,471,Oil and Gas Test,Electric Log,,,-555,,-617,2,,,,,,
10103457000C,LAWRENCE,-87.865553,38.576351,440,Oil and Gas Test,Electric Log,,,,,-626,2,,,,,,
10103463000C,LAWRENCE,-87.56028,38.679243,417,Oil and Gas Test,Electric Log,29,4,-257,,-283,6,,,,,,
10103479000C,LAWRENCE,-87.661128,38.703582,413,Oil and Gas Test,Electric Log,8,4.5,-270,,-293,2,,,,,,
10103480000C,LAWRENCE,-87.663609,38.716671,429,Oil and Gas Test,Electric Log,7,,-258,,,,,,,,,
10103500000C,LAWRENCE,-87.65648,38.690494,414,Oil and Gas Test,Electric Log,11,,-268,,-294,,,,,,,
10103502000C,LAWRENCE,-87.667667,38.688128,431,Oil and Gas Test,Electric Log,8,3.5,-271,,-301,4,,,,,,
10103509000C,LAWRENCE,-87.679041,38.688512,495,Oil and Gas Test,Electric Log,-2,4,-295,,-313,3.5,,,,,,
10103530000C,LAWRENCE,-87.679649,38.684838,513,Oil and Gas Test,Electric Log,12,4.5,-262,,-287,,,,,,,
10103540000C,LAWRENCE,-87.665214,38.678212,480,Oil and Gas Test,Electric Log,-1,4.5,-280,,-289,4,,,,,,
10103559000C,LAWRENCE,-87.656318,38.675947,455,Oil and Gas Test,Electric Log,-4,,-291,,-311,4,,,,,,
10103570000C,LAWRENCE,-87.607388,38.685006,412,Oil and Gas Test,Electric Log,14,4,-270,,-308,3,,,,,,
10103580000C,LAWRENCE,-87.609737,38.675766,408,Oil and Gas Test,Electric Log,-8,4,-292,,-313,,,,,,,
10103582000C,LAWRENCE,-87.647294,38.661028,429,Oil and Gas Test,Electric Log,-25,4,-312,,,,,,,,,
10103583000C,LAWRENCE,-87.647174,38.672259,451,Oil and Gas Test,Electric Log,-6,3,-289,,-312,4,,,,,,
10103610000C,LAWRENCE,-87.663521,38.6481,416,Oil and Gas Test,Electric Log,9,,-284,,-304,4.5,,,,,,
10103611000C,LAWRENCE,-87.663523,38.646256,411,Oil and Gas Test,Electric Log,10,,-284,,-303,4.5,,,,,,
